Frame	Timestep	O_id	Distance(Å)	Theta(degrees)
5424	542400	43	4.151760	85.545170
5424	542400	45	3.971959	65.305522
5424	542400	48	4.511107	154.685755
5424	542400	49	4.283251	101.069778
5424	542400	50	4.449595	113.913422
5424	542400	54	4.697757	137.152726
5424	542400	55	3.650879	15.641506
5424	542400	56	4.459754	113.920513
5424	542400	61	3.833644	87.891798
5424	542400	62	4.233735	155.529751
5425	542500	8	4.028133	55.124370
5425	542500	9	3.372846	95.067393
5425	542500	15	4.258051	124.249631
5425	542500	16	4.302732	55.358453
5425	542500	22	5.006613	11.024368
5425	542500	33	5.020530	172.308996
5425	542500	36	4.373111	94.454584
5425	542500	39	3.704788	55.017376
5425	542500	41	3.885504	56.054259
5425	542500	43	4.312837	109.649919
5425	542500	45	3.787885	71.488096
5425	542500	48	4.240810	169.186421
5425	542500	49	4.321004	99.483011
5425	542500	50	4.377355	104.846712
5425	542500	54	4.834589	142.402237
5425	542500	55	3.356843	14.354793
5425	542500	56	4.466770	117.567515
5425	542500	61	3.413385	62.161480
5425	542500	62	3.746534	160.143151
5426	542600	8	4.782193	70.069406
5426	542600	9	3.606482	95.668712
5426	542600	15	4.084033	139.730268
5426	542600	16	4.289246	38.725746
5426	542600	22	5.199206	56.984258
5426	542600	33	4.919053	162.724772
5426	542600	36	4.350775	82.455570
5426	542600	39	3.437094	49.571673
5426	542600	41	3.608290	65.584943
5426	542600	43	4.401926	119.586677
5426	542600	45	3.737919	57.817029
5426	542600	48	4.212008	162.534742
5426	542600	49	4.019512	95.713834
5426	542600	50	4.532965	118.476093
5426	542600	54	4.766010	153.484696
5426	542600	55	3.657589	7.849493
5426	542600	56	4.467700	111.023327
5426	542600	61	3.677887	65.881716
5426	542600	62	4.146242	149.624142
5427	542700	8	4.833903	57.661339
5427	542700	9	3.519242	93.220893
5427	542700	15	4.171010	137.836978
5427	542700	16	4.553069	84.852149
5427	542700	22	4.911119	69.117409
5427	542700	33	4.973500	173.045249
5427	542700	36	3.998581	49.722814
5427	542700	39	3.730305	47.898420
5427	542700	41	3.345342	58.526037
5427	542700	43	4.407951	101.985585
5427	542700	45	3.581105	60.383855
5427	542700	48	4.459126	154.099559
5427	542700	49	3.940574	108.819322
5427	542700	50	4.786211	116.512894
5427	542700	54	4.529510	136.707643
5427	542700	55	3.433694	3.774110
5427	542700	56	4.659498	111.175447
5427	542700	61	4.072499	68.199281
5427	542700	62	3.503217	161.083354
5428	542800	8	4.643468	49.333603
5428	542800	9	3.041076	89.801810
5428	542800	15	4.224842	126.895541
5428	542800	16	4.449457	118.435801
5428	542800	22	4.602219	53.839360
5428	542800	33	5.163996	143.979729
5428	542800	35	5.118587	18.776397
5428	542800	36	4.053084	57.141559
5428	542800	39	4.559820	56.964418
5428	542800	41	3.731353	64.750695
5428	542800	43	4.489837	106.911515
5428	542800	45	4.068805	55.938802
5428	542800	48	4.023692	125.016412
5428	542800	49	3.871323	106.455858
5428	542800	50	4.481877	102.458359
5428	542800	54	4.353140	138.934702
5428	542800	55	3.412847	24.114611
5428	542800	56	4.727838	112.780168
5428	542800	61	4.005841	65.921314
5428	542800	62	3.645211	146.585099
5428	542800	66	4.873544	87.686376
5429	542900	8	4.636012	67.940553
5429	542900	9	3.160009	101.981979
5429	542900	15	4.738729	141.848245
5429	542900	16	4.361833	95.352284
5429	542900	22	4.731375	43.001929
5429	542900	31	5.037240	30.993177
5429	542900	35	5.068397	30.885928
5429	542900	36	3.805846	71.924546
5429	542900	39	4.670052	56.016171
5429	542900	41	4.124692	72.423706
5429	542900	43	4.224023	81.968738
5429	542900	45	3.652314	82.042683
5429	542900	48	3.932588	144.913334
5429	542900	49	3.978863	99.752701
5429	542900	50	4.289803	85.495519
5429	542900	54	4.770122	139.190724
5429	542900	55	3.071009	15.810807
5429	542900	56	4.911425	112.385798
5429	542900	61	3.600647	72.377994
5429	542900	62	4.448930	155.940497
5429	542900	66	5.187204	92.373929
5430	543000	8	4.617660	54.469938
5430	543000	9	3.601748	113.805459
5430	543000	16	4.473468	114.735659
5430	543000	22	4.768109	36.792344
5430	543000	35	5.142893	25.206143
5430	543000	36	4.149351	85.539556
5430	543000	39	4.689969	64.705891
5430	543000	41	4.110133	46.701501
5430	543000	43	4.032597	79.099964
5430	543000	45	3.943837	79.618905
5430	543000	48	4.326952	140.312278
5430	543000	49	3.933948	100.195767
5430	543000	50	4.321922	85.365821
5430	543000	54	4.617413	138.760324
5430	543000	55	2.952111	28.557921
5430	543000	56	4.673022	108.269453
5430	543000	61	3.292474	78.459207
5430	543000	62	4.267996	151.815359
5430	543000	66	4.918430	78.093623
5431	543100	8	4.727633	50.404324
5431	543100	9	3.603286	102.151801
5431	543100	16	4.391767	110.087827
5431	543100	22	4.827584	62.526997
5431	543100	33	4.935852	165.746710
5431	543100	35	5.078218	30.556956
5431	543100	36	3.838617	56.921222
5431	543100	39	4.761353	52.933702
5431	543100	41	3.947702	46.567005
5431	543100	43	3.788930	86.166801
5431	543100	45	3.491899	68.940496
5431	543100	48	4.366324	150.671099
5431	543100	49	3.902627	98.538530
5431	543100	50	4.700212	118.505914
5431	543100	54	4.042035	149.359393
5431	543100	55	3.530118	69.627940
5431	543100	56	4.893501	106.962918
5431	543100	61	3.565874	44.642478
5431	543100	62	3.616096	161.735341
5431	543100	66	5.164268	66.855837
5432	543200	8	4.966843	58.342869
5432	543200	9	3.331000	106.192127
5432	543200	15	5.182690	133.444366
5432	543200	16	4.364651	100.706772
5432	543200	22	4.727925	29.550561
5432	543200	33	4.893363	165.144985
5432	543200	35	4.950327	21.569846
5432	543200	36	3.849284	71.006468
5432	543200	39	4.216638	43.590916
5432	543200	41	3.724200	60.907640
5432	543200	43	4.642161	104.176488
5432	543200	45	3.705137	59.240893
5432	543200	48	4.238266	139.917776
5432	543200	49	4.127543	116.426723
5432	543200	54	3.570190	133.049970
5432	543200	55	3.719475	66.426517
5432	543200	56	4.973170	116.470709
5432	543200	61	3.472016	52.884736
5432	543200	62	3.664862	164.006607
5432	543200	66	4.794073	80.245100
5433	543300	8	4.772574	64.589520
5433	543300	9	3.437285	112.719487
5433	543300	15	4.792525	128.165173
5433	543300	16	3.967209	67.073576
5433	543300	22	4.575223	18.748610
5433	543300	33	4.950628	171.005288
5433	543300	35	4.920874	22.284688
5433	543300	36	3.574187	85.943832
5433	543300	39	4.152573	54.760135
5433	543300	41	3.560135	77.138795
5433	543300	43	5.140989	105.076311
5433	543300	45	3.137739	60.093241
5433	543300	48	4.530588	140.047208
5433	543300	49	3.976163	136.544768
5433	543300	50	5.189291	107.561423
5433	543300	54	4.128309	150.503334
5433	543300	55	3.525493	41.134465
5433	543300	56	5.081643	111.645410
5433	543300	61	3.220143	64.219163
5433	543300	62	3.828011	163.733018
5433	543300	66	4.653005	79.616301
5434	543400	8	4.537021	55.792917
5434	543400	9	4.021462	116.260356
5434	543400	15	4.371411	142.491089
5434	543400	16	3.903782	39.272146
5434	543400	22	4.838466	31.882370
5434	543400	33	4.794427	164.081359
5434	543400	35	4.782153	17.085432
5434	543400	36	4.146803	72.823617
5434	543400	39	4.000538	61.754800
5434	543400	41	3.346043	55.172575
5434	543400	43	4.814187	89.399618
5434	543400	45	3.457550	65.242925
5434	543400	48	4.631068	143.907984
5434	543400	49	3.752483	121.862171
5434	543400	50	4.940573	112.058520
5434	543400	54	4.843070	162.426646
5434	543400	55	3.338535	31.367404
5434	543400	56	4.890552	100.735865
5434	543400	61	3.774081	74.360074
5434	543400	62	3.894429	168.632941
5434	543400	66	4.747776	83.786898
5435	543500	8	4.795638	61.209637
5435	543500	9	3.776146	99.549622
5435	543500	15	3.987145	126.467810
5435	543500	16	4.153197	50.480436
5435	543500	22	5.056885	55.913296
5435	543500	33	4.766546	147.887442
5435	543500	35	4.926488	25.465711
5435	543500	36	4.337172	70.096744
5435	543500	39	4.043759	75.571562
5435	543500	41	3.293650	45.325132
5435	543500	43	4.410451	87.846764
5435	543500	45	4.016609	42.099700
5435	543500	48	3.637680	139.583629
5435	543500	49	3.247320	86.160821
5435	543500	54	4.518283	135.906188
5435	543500	55	3.341661	44.350317
5435	543500	56	4.494545	90.291506
5435	543500	61	4.086475	69.396678
5435	543500	62	3.991117	143.917206
5435	543500	66	4.834344	101.012416
5436	543600	8	5.128296	38.762705
5436	543600	9	3.773455	93.336341
5436	543600	15	4.231331	130.540569
5436	543600	16	4.667518	54.280821
5436	543600	33	4.773762	152.408381
5436	543600	35	5.151999	27.131141
5436	543600	36	4.730558	69.137322
5436	543600	39	4.026600	50.745516
5436	543600	41	3.609177	45.257953
5436	543600	43	4.009657	99.107525
5436	543600	45	4.484859	58.998711
5436	543600	48	3.277154	140.154213
5436	543600	49	3.498563	84.615397
5436	543600	54	4.142803	144.444202
5436	543600	55	3.650290	12.598173
5436	543600	56	4.528052	78.870407
5436	543600	61	4.126350	63.080043
5436	543600	62	3.809371	154.545979
5436	543600	66	4.907414	99.293243
5437	543700	8	4.707666	46.581578
5437	543700	9	3.672449	101.220891
5437	543700	15	4.265077	136.631380
5437	543700	16	4.946521	105.201623
5437	543700	22	4.857028	53.389795
5437	543700	33	5.041873	165.533624
5437	543700	35	5.117379	24.620402
5437	543700	36	4.367436	53.585176
5437	543700	39	4.544036	66.826761
5437	543700	41	3.919924	41.276909
5437	543700	43	3.865600	94.186717
5437	543700	45	4.100587	96.694097
5437	543700	48	3.461916	140.041813
5437	543700	49	3.917443	105.580404
5437	543700	54	4.302172	122.768150
5437	543700	55	4.487961	29.645636
5437	543700	56	5.069376	102.689787
5437	543700	61	4.068961	58.501106
5437	543700	62	4.102112	113.322888
5438	543800	8	4.570407	49.322712
5438	543800	9	4.074090	120.917614
5438	543800	10	4.743356	98.466666
5438	543800	15	4.239819	135.822061
5438	543800	22	4.757033	54.440562
5438	543800	33	5.217679	144.367509
5438	543800	35	5.209879	36.281800
5438	543800	36	4.230357	59.977951
5438	543800	39	4.410938	54.425793
5438	543800	41	4.195392	31.826238
5438	543800	43	3.522212	91.362132
5438	543800	45	3.799277	82.779120
5438	543800	48	3.703467	160.450107
5438	543800	49	3.738198	116.746671
5438	543800	50	5.149002	121.436695
5438	543800	54	4.388914	121.428490
5438	543800	55	4.376478	40.073844
5438	543800	56	4.585776	96.180134
5438	543800	61	3.702185	56.542926
5438	543800	62	3.977742	162.662230
5439	543900	8	4.830848	57.115086
5439	543900	9	3.799372	85.232152
5439	543900	10	4.921218	119.883215
5439	543900	15	3.962510	121.847088
5439	543900	33	5.129721	149.024140
5439	543900	36	4.226728	54.301077
5439	543900	39	3.999337	50.940244
5439	543900	41	3.992762	28.123675
5439	543900	43	3.599242	88.160802
5439	543900	45	3.573185	78.033250
5439	543900	48	3.576783	165.292142
5439	543900	49	3.366935	75.437147
5439	543900	50	4.944461	124.903311
5439	543900	54	4.490843	140.049200
5439	543900	55	3.707906	17.375901
5439	543900	56	4.451667	102.230720
5439	543900	61	4.490235	51.849472
5439	543900	62	4.501275	156.015160
5439	543900	66	4.738948	98.565605
5440	544000	8	4.918306	59.522467
5440	544000	9	3.003956	67.410994
5440	544000	11	5.166228	94.806365
5440	544000	15	4.252230	132.397217
5440	544000	16	4.889259	110.950764
5440	544000	33	5.176418	136.775400
5440	544000	35	5.181320	20.329186
5440	544000	36	4.173282	51.787916
5440	544000	39	4.221433	61.888929
5440	544000	41	3.883821	26.090911
5440	544000	43	3.749813	91.703526
5440	544000	45	3.893256	81.557360
5440	544000	48	3.717861	151.221627
5440	544000	49	3.456382	89.720302
5440	544000	54	4.511410	133.548792
5440	544000	55	3.578620	38.259364
5440	544000	56	4.420015	99.471642
5440	544000	61	4.067767	65.901109
5440	544000	62	4.344925	168.000405
5440	544000	66	4.843282	91.854149
5441	544100	8	4.840166	53.867234
5441	544100	9	2.765527	71.636854
5441	544100	15	4.569985	128.228372
5441	544100	16	4.165513	96.147840
5441	544100	22	4.990115	29.272179
5441	544100	33	4.868833	158.319657
5441	544100	36	3.876571	73.664527
5441	544100	39	4.507974	63.420772
5441	544100	41	4.239896	53.638348
5441	544100	43	4.162810	101.089044
5441	544100	45	4.071006	98.609018
5441	544100	48	3.823447	144.899945
5441	544100	49	4.291651	106.195698
5441	544100	54	4.516213	152.062979
5441	544100	55	3.810276	31.540478
5441	544100	56	4.973023	106.884173
5441	544100	61	3.659099	49.251312
5441	544100	62	3.814109	130.586426
5441	544100	66	4.787490	86.154990
5442	544200	8	4.803976	44.881370
5442	544200	9	3.264809	90.893384
5442	544200	15	4.652936	133.272478
5442	544200	16	4.409570	76.605700
5442	544200	22	5.130938	46.602939
5442	544200	33	4.918580	160.654366
5442	544200	35	4.983273	9.884026
5442	544200	36	4.004960	73.276940
5442	544200	39	4.603293	56.791548
5442	544200	41	4.458778	47.295591
5442	544200	43	4.183126	87.550688
5442	544200	45	3.693971	74.963383
5442	544200	48	3.199638	122.553120
5442	544200	49	3.833744	94.366112
5442	544200	54	4.412914	156.944005
5442	544200	55	3.626029	43.457395
5442	544200	56	5.070810	108.688780
5442	544200	61	3.473159	70.310684
5442	544200	62	3.923759	138.535294
5442	544200	66	4.264957	105.835033
5443	544300	9	3.298475	85.034381
5443	544300	15	4.356168	121.813316
5443	544300	16	4.881801	69.770885
5443	544300	22	5.170368	35.445649
5443	544300	33	4.700525	162.726687
5443	544300	36	4.510288	61.856663
5443	544300	39	4.627821	47.379378
5443	544300	41	4.651439	44.420082
5443	544300	43	4.039948	92.594858
5443	544300	45	4.103607	59.745527
5443	544300	48	3.444323	145.729379
5443	544300	49	3.540951	99.376673
5443	544300	54	4.040126	164.662327
5443	544300	55	3.326298	49.553790
5443	544300	56	5.028792	97.616222
5443	544300	61	3.685485	66.451085
5443	544300	62	3.850925	125.068509
5443	544300	66	3.973525	86.801835
5444	544400	8	5.211868	61.179776
5444	544400	9	3.173705	90.348613
5444	544400	15	4.109814	127.656391
5444	544400	33	4.702409	165.140001
5444	544400	36	4.569942	84.002824
5444	544400	39	4.521473	44.504100
5444	544400	41	4.303751	28.447900
5444	544400	43	3.996750	75.954487
5444	544400	45	3.940318	62.747751
5444	544400	48	3.408374	142.825727
5444	544400	49	3.371289	79.988835
5444	544400	54	4.041033	157.158512
5444	544400	55	3.266170	49.897192
5444	544400	56	4.603190	81.676423
5444	544400	61	4.050147	57.691064
5444	544400	62	3.649163	150.650678
5444	544400	66	4.091026	95.686281
5445	544500	9	2.845671	64.786188
5445	544500	15	4.533336	145.681915
5445	544500	22	4.662308	28.745970
5445	544500	33	4.820997	159.500717
5445	544500	36	4.594206	52.977352
5445	544500	39	4.009859	49.727458
5445	544500	41	4.398490	36.068634
5445	544500	43	4.080699	88.059397
5445	544500	45	3.682992	69.195292
5445	544500	48	4.240104	145.610174
5445	544500	49	3.802243	103.397210
5445	544500	54	4.217735	138.367254
5445	544500	55	3.524139	53.835564
5445	544500	56	4.440456	85.302023
5445	544500	61	4.314115	64.315020
5445	544500	62	3.891988	157.612884
5445	544500	66	4.234463	53.445141
5446	544600	8	4.623298	40.394446
5446	544600	9	3.277799	90.710434
5446	544600	15	4.281709	128.145693
5446	544600	16	4.865408	90.777107
5446	544600	22	4.862784	52.141722
5446	544600	35	5.100850	19.006148
5446	544600	36	4.295829	65.902410
5446	544600	39	3.614278	40.175243
5446	544600	41	4.369425	44.107804
5446	544600	43	4.309276	92.859812
5446	544600	45	3.317085	73.843675
5446	544600	48	3.995801	139.353466
5446	544600	49	4.040209	105.721597
5446	544600	54	4.766847	147.233559
5446	544600	55	3.632771	59.965076
5446	544600	56	4.251227	102.094105
5446	544600	61	4.375085	77.262688
5446	544600	62	4.457239	162.432866
5446	544600	66	4.558173	63.464515
5447	544700	8	3.962200	61.033187
5447	544700	9	3.968682	122.220958
5447	544700	15	4.315399	155.996022
5447	544700	16	4.251217	95.440075
5447	544700	22	4.070255	35.179975
5447	544700	35	4.983836	18.873786
5447	544700	36	3.785242	59.724955
5447	544700	39	3.719853	71.440789
5447	544700	41	4.841807	43.939312
5447	544700	43	4.567034	97.281485
5447	544700	45	3.251838	72.716977
5447	544700	48	4.348457	153.103211
5447	544700	49	3.610757	98.631180
5447	544700	50	4.415623	120.325081
5447	544700	55	3.519155	49.785799
5447	544700	56	4.149196	103.629746
5447	544700	61	4.022110	72.780803
5447	544700	62	4.481784	161.011322
5447	544700	66	4.982396	75.324981
5448	544800	8	3.583466	43.331089
5448	544800	9	3.870196	126.319659
5448	544800	15	4.596389	143.020934
5448	544800	16	4.311330	80.501126
5448	544800	22	4.093395	43.895656
5448	544800	26	5.101795	60.621778
5448	544800	36	3.699422	58.575501
5448	544800	39	3.644966	70.007255
5448	544800	41	4.826484	47.258247
5448	544800	45	3.335166	85.571643
5448	544800	48	4.801510	154.576903
5448	544800	49	4.188859	120.733848
5448	544800	50	4.096499	107.703682
5448	544800	55	3.583661	15.491264
5448	544800	56	5.068739	120.064629
5448	544800	61	4.315267	80.815373
5448	544800	62	4.422980	163.587033
5448	544800	63	4.638558	110.412114
5449	544900	8	3.716632	45.354587
5449	544900	9	3.217291	103.803932
5449	544900	15	4.528428	145.667071
5449	544900	16	4.160714	88.508213
5449	544900	22	3.830046	51.992460
5449	544900	26	4.965373	61.617607
5449	544900	36	3.897765	78.208059
5449	544900	39	3.880399	57.701283
5449	544900	41	4.751436	42.070562
5449	544900	45	4.144069	81.787739
5449	544900	48	4.946457	132.006822
5449	544900	49	4.151191	98.043272
5449	544900	50	4.539856	92.891039
5449	544900	55	3.821656	17.495245
5449	544900	61	3.839468	63.172511
5449	544900	62	3.801295	174.033729
5449	544900	63	4.067977	91.799175
5450	545000	8	3.845265	48.366620
5450	545000	9	2.947192	110.996134
5450	545000	11	4.531116	102.120086
5450	545000	15	4.566815	134.264167
5450	545000	16	4.300589	98.480132
5450	545000	22	4.144308	33.114390
5450	545000	26	4.744073	70.332730
5450	545000	36	3.767275	76.614399
5450	545000	39	4.062239	55.246030
5450	545000	41	4.310857	54.192081
5450	545000	43	5.132613	115.134887
5450	545000	45	4.258627	84.402145
5450	545000	48	4.718688	135.417722
5450	545000	49	4.412054	103.976241
5450	545000	50	4.577769	89.196429
5450	545000	54	5.035518	111.993112
5450	545000	55	4.109797	31.866210
5450	545000	61	4.394027	77.673464
5450	545000	62	3.519848	168.457746
5450	545000	63	4.162230	98.169576
5451	545100	8	4.096431	50.405400
5451	545100	9	3.394702	86.250092
5451	545100	11	3.972889	99.847720
5451	545100	15	4.458873	128.852606
5451	545100	16	4.205755	73.233509
5451	545100	22	4.335668	56.927923
5451	545100	26	4.817999	56.243730
5451	545100	36	3.893985	71.432147
5451	545100	39	3.972373	53.489486
5451	545100	41	4.232233	81.943670
5451	545100	43	4.864730	111.156058
5451	545100	45	4.345017	90.284200
5451	545100	48	4.673387	130.127321
5451	545100	49	4.590440	98.684138
5451	545100	50	4.293007	104.211400
5451	545100	54	5.131278	121.534429
5451	545100	55	4.844886	25.265065
5451	545100	56	5.216797	116.488294
5451	545100	61	4.850288	53.606999
5451	545100	62	3.483291	157.078159
5451	545100	63	4.300302	100.766906
5452	545200	8	3.638848	56.351788
5452	545200	9	3.920233	93.531059
5452	545200	11	3.924543	103.722364
5452	545200	15	4.421291	144.739922
5452	545200	16	4.462936	93.436982
5452	545200	22	4.347005	55.230734
5452	545200	26	4.706872	65.951277
5452	545200	36	3.935929	59.621711
5452	545200	39	3.351085	57.308569
5452	545200	41	4.234250	60.274470
5452	545200	43	5.222665	128.600306
5452	545200	45	4.413241	68.912937
5452	545200	48	4.756430	174.586266
5452	545200	50	4.026557	95.710929
5452	545200	56	4.729476	110.262823
5452	545200	61	5.166847	55.253701
5452	545200	62	3.904178	165.257548
5452	545200	63	4.453134	126.224008
5453	545300	8	3.788287	48.855845
5453	545300	9	3.859917	94.507585
5453	545300	10	5.045155	107.877169
5453	545300	11	4.079103	119.134848
5453	545300	15	3.691476	146.158171
5453	545300	16	4.669404	85.772477
5453	545300	22	4.310840	60.469945
5453	545300	26	4.858611	70.297705
5453	545300	36	4.156740	58.425008
5453	545300	39	2.972303	49.383749
5453	545300	41	3.952102	50.026795
5453	545300	43	4.835180	123.980172
5453	545300	45	4.301919	59.184069
5453	545300	48	5.083863	176.570960
5453	545300	49	5.022167	104.814144
5453	545300	50	3.953845	112.604040
5453	545300	56	4.273031	95.080217
5453	545300	60	4.904328	58.524607
5453	545300	62	4.354889	162.339339
5453	545300	63	4.649677	122.550600
5453	545300	65	5.059282	18.205750
5454	545400	8	3.914641	52.306951
5454	545400	9	3.148941	74.630847
5454	545400	11	3.937748	94.711344
5454	545400	15	3.887047	157.823526
5454	545400	16	4.839741	90.135828
5454	545400	22	4.172824	56.521498
5454	545400	26	5.044150	59.972230
5454	545400	36	4.202756	53.678422
5454	545400	39	3.124965	50.096636
5454	545400	41	3.717295	55.057817
5454	545400	43	4.309756	105.130800
5454	545400	45	3.838486	50.589998
5454	545400	49	5.100093	93.916721
5454	545400	50	4.445167	114.383841
5454	545400	56	4.227566	115.591356
5454	545400	61	4.849255	49.750716
5454	545400	62	4.431141	171.800879
5454	545400	63	4.602079	81.753942
5454	545400	65	5.088334	29.167992
5455	545500	8	3.803431	63.446839
5455	545500	9	2.697287	81.075914
5455	545500	11	4.350388	94.714441
5455	545500	15	4.086656	139.834887
5455	545500	16	4.942872	104.029353
5455	545500	22	4.130177	34.606319
5455	545500	36	3.792885	59.314459
5455	545500	39	3.472057	60.309155
5455	545500	41	4.017505	55.993404
5455	545500	43	4.778196	109.349697
5455	545500	45	3.701048	55.108684
5455	545500	49	4.739868	101.444382
5455	545500	50	4.897531	115.946959
5455	545500	55	4.823662	30.711013
5455	545500	56	3.950379	105.018685
5455	545500	61	4.130459	54.017841
5455	545500	62	4.361685	163.019381
5455	545500	63	4.541552	71.849395
5456	545600	8	4.134288	54.762486
5456	545600	9	3.218358	88.980923
5456	545600	11	4.850455	105.660771
5456	545600	15	4.146111	133.960218
5456	545600	16	4.772507	105.503990
5456	545600	22	4.658807	33.385146
5456	545600	36	3.931801	54.608874
5456	545600	39	3.826334	73.864249
5456	545600	41	4.462620	50.739966
5456	545600	43	4.622025	91.471257
5456	545600	45	2.953381	57.481893
5456	545600	48	4.624302	171.802624
5456	545600	49	3.871043	103.962620
5456	545600	50	4.351207	100.812113
5456	545600	55	3.800452	29.749557
5456	545600	56	3.537198	91.259672
5456	545600	61	3.923201	52.955296
5456	545600	62	4.353779	160.120383
5456	545600	63	4.940644	98.103463
5457	545700	8	4.680292	45.053374
5457	545700	9	2.723336	50.779148
5457	545700	15	4.055472	118.261829
5457	545700	16	4.622466	97.248142
5457	545700	22	4.508720	21.087304
5457	545700	35	5.215706	20.655466
5457	545700	36	3.983604	39.458132
5457	545700	39	4.520157	63.099776
5457	545700	41	4.595038	35.403843
5457	545700	43	4.683992	91.443471
5457	545700	45	3.559376	103.605839
5457	545700	48	3.961283	160.674503
5457	545700	49	3.539722	106.650145
5457	545700	50	4.858547	134.769669
5457	545700	54	4.997366	130.033006
5457	545700	55	3.042973	60.941648
5457	545700	56	4.404141	105.764223
5457	545700	61	4.108123	59.085047
5457	545700	62	3.793595	131.945971
5457	545700	66	5.181128	103.306479
5458	545800	8	5.064987	57.006374
5458	545800	9	2.888157	78.036625
5458	545800	10	5.157448	95.816461
5458	545800	15	3.747673	78.192260
5458	545800	16	4.701422	95.586195
5458	545800	22	4.656000	39.787757
5458	545800	35	5.136949	23.907538
5458	545800	36	4.090907	111.260403
5458	545800	39	4.775404	48.654676
5458	545800	41	4.154355	27.719428
5458	545800	43	4.362374	91.960250
5458	545800	45	4.268802	53.609846
5458	545800	48	3.982582	136.283698
5458	545800	49	3.849768	98.374118
5458	545800	50	5.023857	114.251145
5458	545800	54	4.690319	168.366761
5458	545800	55	3.288378	18.023817
5458	545800	56	4.656293	92.747167
5458	545800	61	3.733307	69.582684
5458	545800	62	3.542097	155.403420
5458	545800	66	4.546956	85.679918
5459	545900	9	3.430232	115.935335
5459	545900	10	5.111489	99.923538
5459	545900	15	3.473862	101.961013
5459	545900	33	5.033296	165.700406
5459	545900	35	4.967265	8.184655
5459	545900	36	4.123468	57.748074
5459	545900	39	4.804739	58.461352
5459	545900	41	3.627874	23.496265
5459	545900	43	3.877918	94.328256
5459	545900	45	4.204863	68.229989
5459	545900	48	3.811000	148.749840
5459	545900	49	3.580040	117.555203
5459	545900	50	4.857751	104.841612
5459	545900	54	4.764432	150.795795
5459	545900	55	3.859539	17.880320
5459	545900	56	4.919384	99.976364
5459	545900	61	4.023247	59.702797
5459	545900	62	4.059008	156.217717
5459	545900	66	4.388892	94.201119
5460	546000	9	3.762435	105.654327
5460	546000	11	5.198232	80.286261
5460	546000	15	3.938753	109.161945
5460	546000	33	5.024264	167.650928
5460	546000	35	4.793688	9.860183
5460	546000	36	4.633594	59.751356
5460	546000	39	5.012720	46.311367
5460	546000	41	3.399294	35.316103
5460	546000	43	3.780284	92.752958
5460	546000	45	4.182071	40.531548
5460	546000	48	3.772862	144.415405
5460	546000	49	3.292385	87.315990
5460	546000	50	4.887517	94.566509
5460	546000	54	4.425054	158.830118
5460	546000	55	3.808572	37.292975
5460	546000	56	4.333173	83.100351
5460	546000	61	3.752732	63.089627
5460	546000	62	4.110580	143.470823
5460	546000	66	4.371669	96.604694
5461	546100	9	3.766705	108.925207
5461	546100	15	4.674336	115.793254
5461	546100	16	4.934224	87.077914
5461	546100	22	5.128438	67.148463
5461	546100	33	5.102976	170.717133
5461	546100	35	4.715687	32.024018
5461	546100	36	4.565639	59.611863
5461	546100	41	3.594209	35.170674
5461	546100	43	4.298114	85.945753
5461	546100	45	4.189961	57.765595
5461	546100	48	3.916753	153.287993
5461	546100	49	3.169968	92.349167
5461	546100	54	4.158576	137.671652
5461	546100	55	3.080044	22.625446
5461	546100	56	4.826392	102.217243
5461	546100	61	3.565347	59.686016
5461	546100	62	3.903283	153.773515
5461	546100	66	4.600508	77.655600
5462	546200	9	3.374874	99.174389
5462	546200	16	4.836334	87.670364
5462	546200	22	4.943639	42.065058
5462	546200	33	4.892428	177.872757
5462	546200	35	4.617950	20.431053
5462	546200	36	4.456821	54.055312
5462	546200	41	3.876000	54.680483
5462	546200	43	4.636413	114.816924
5462	546200	45	3.888169	44.030045
5462	546200	48	4.134361	153.967996
5462	546200	49	3.474206	106.173569
5462	546200	54	4.280627	148.031511
5462	546200	55	2.811609	28.022029
5462	546200	56	5.058944	113.779863
5462	546200	61	3.509583	75.196067
5462	546200	62	3.609203	156.662307
5462	546200	66	4.793230	71.018054
5463	546300	8	5.174797	55.614127
5463	546300	9	3.221718	104.055110
5463	546300	15	4.763349	119.534850
5463	546300	22	4.553371	57.122751
5463	546300	33	4.575785	168.594050
5463	546300	35	4.904866	27.546477
5463	546300	36	4.668055	62.078591
5463	546300	39	4.559573	76.172976
5463	546300	41	3.707627	27.231953
5463	546300	43	4.710576	101.999378
5463	546300	45	3.691756	46.730185
5463	546300	48	4.225054	164.002430
5463	546300	49	3.536146	116.793813
5463	546300	54	4.529489	139.426339
5463	546300	55	3.290268	33.648966
5463	546300	56	4.927206	107.915102
5463	546300	61	3.850461	72.391663
5463	546300	62	3.393249	147.318864
5463	546300	66	5.229985	104.131591
5464	546400	8	5.043707	55.855079
5464	546400	9	3.458667	122.919976
5464	546400	15	4.554991	159.200822
5464	546400	16	5.156631	104.293364
5464	546400	22	4.426609	50.833701
5464	546400	33	4.660830	151.233043
5464	546400	35	4.869358	11.559834
5464	546400	36	4.519869	78.961607
5464	546400	39	4.197172	88.096985
5464	546400	41	3.949848	17.744584
5464	546400	43	4.226148	82.964305
5464	546400	45	3.849490	50.376099
5464	546400	48	4.421389	156.688643
5464	546400	49	3.632566	105.460812
5464	546400	54	4.552417	140.279733
5464	546400	55	3.485801	29.377806
