Frame	Timestep	O_id	Distance(Å)	Theta(degrees)
1515	151500	519	4.449746	97.422834
1515	151500	528	4.133666	59.647438
1515	151500	530	4.630906	59.669919
1515	151500	542	4.190412	142.130118
1515	151500	548	2.735107	83.166179
1516	151600	488	3.257463	107.697971
1516	151600	494	4.054774	65.209298
1516	151600	499	3.906372	89.437471
1516	151600	508	4.517984	67.644783
1516	151600	519	4.099708	63.537732
1516	151600	528	4.391335	47.836381
1516	151600	530	4.402560	69.348284
1516	151600	542	4.313134	132.141544
1516	151600	548	2.942149	99.359917
1517	151700	488	2.653374	71.997612
1517	151700	494	4.027091	82.568793
1517	151700	499	3.593183	64.022099
1517	151700	508	4.309507	66.523878
1517	151700	519	4.185765	75.474968
1517	151700	528	4.603097	43.519139
1517	151700	530	4.018704	74.836432
1517	151700	542	4.091253	142.681648
1517	151700	548	3.328396	116.628088
1518	151800	488	2.852945	99.859579
1518	151800	494	4.355186	51.648839
1518	151800	499	3.614741	60.229851
1518	151800	508	4.582949	63.680728
1518	151800	519	4.267306	70.103119
1518	151800	528	4.200363	73.045102
1518	151800	530	4.111169	94.709895
1518	151800	542	4.154519	127.245425
1518	151800	548	3.535622	112.420311
1519	151900	488	3.267147	101.649184
1519	151900	494	4.806833	46.025645
1519	151900	499	3.566566	56.962916
1519	151900	508	4.848976	84.355342
1519	151900	519	4.552449	64.791684
1519	151900	528	3.866476	74.342368
1519	151900	530	4.039733	77.941406
1519	151900	542	4.083043	130.815965
1519	151900	548	3.236745	148.495635
1520	152000	488	2.893923	89.326787
1520	152000	499	3.336716	78.114533
1520	152000	508	4.359140	57.526469
1520	152000	519	4.370162	62.137647
1520	152000	528	4.316235	76.529650
1520	152000	530	3.685387	75.342550
1520	152000	542	3.967426	106.684343
1520	152000	548	4.029601	139.874514
1521	152100	488	2.838017	75.687772
1521	152100	499	3.136387	25.149481
1521	152100	508	3.935457	59.384791
1521	152100	519	4.174791	107.988413
1521	152100	528	5.016312	53.183308
1521	152100	530	3.887396	78.954800
1521	152100	542	4.221788	135.645731
1521	152100	548	4.003929	135.324349
1522	152200	488	2.827593	89.963424
1522	152200	499	3.111683	61.603363
1522	152200	508	4.131557	50.531107
1522	152200	519	4.103941	128.859877
1522	152200	528	4.904988	36.418313
1522	152200	530	3.570778	70.978016
1522	152200	542	3.982458	134.044863
1522	152200	548	3.595996	156.004929
1523	152300	488	3.145432	111.725955
1523	152300	499	2.856427	69.385561
1523	152300	508	4.555156	46.409892
1523	152300	519	4.359677	111.397972
1523	152300	528	4.669012	57.570483
1523	152300	530	4.145205	85.292569
1523	152300	542	4.190147	141.243642
1523	152300	548	3.560986	96.341938
1524	152400	488	3.153132	102.087320
1524	152400	499	3.420622	49.079100
1524	152400	508	4.349197	44.967783
1524	152400	519	4.506630	158.982680
1524	152400	528	4.364465	55.898869
1524	152400	530	4.052790	60.748097
1524	152400	542	3.427534	147.117649
1524	152400	548	3.846661	101.671917
1525	152500	488	3.221610	88.253488
1525	152500	499	2.963195	60.782697
1525	152500	508	3.938136	49.252045
1525	152500	519	3.833359	155.535730
1525	152500	528	4.971742	69.190875
1525	152500	530	3.893696	82.515880
1525	152500	542	3.895556	100.790107
1525	152500	548	4.223015	75.290763
1526	152600	488	3.028433	106.415743
1526	152600	499	2.993764	43.164732
1526	152600	508	3.931811	42.280722
1526	152600	519	3.670311	163.391077
1526	152600	528	5.032565	59.531061
1526	152600	530	3.703660	56.834834
1526	152600	542	4.289675	151.343180
1526	152600	548	4.089880	90.960192
1527	152700	488	2.786343	58.587051
1527	152700	499	3.223605	65.752267
1527	152700	508	4.588338	47.548114
1527	152700	519	4.294395	156.585744
1527	152700	528	4.879149	77.575740
1527	152700	530	4.352841	50.180951
1527	152700	536	5.094059	130.114107
1527	152700	542	3.853004	144.209821
1527	152700	548	3.593732	56.286779
1528	152800	488	2.749010	92.153595
1528	152800	499	3.508337	65.102859
1528	152800	508	5.093374	47.454218
1528	152800	519	4.548944	141.870573
1528	152800	528	4.159803	57.882898
1528	152800	530	4.375097	50.485840
1528	152800	542	3.995605	151.843389
1528	152800	548	3.413131	60.912572
1529	152900	488	2.598164	62.265369
1529	152900	499	3.734610	79.815519
1529	152900	519	4.367201	124.754874
1529	152900	528	3.947903	52.772968
1529	152900	530	4.369145	49.924441
1529	152900	542	4.057756	155.645109
1529	152900	548	3.355042	67.768992
1530	153000	488	3.155648	105.129246
1530	153000	499	3.528084	68.183063
1530	153000	508	5.183616	41.952598
1530	153000	519	4.029714	172.723259
1530	153000	528	4.055152	61.965772
1530	153000	530	4.272086	52.053215
1530	153000	542	4.676052	140.019990
1530	153000	548	3.278111	73.006776
1531	153100	488	2.928745	116.684334
1531	153100	499	3.692899	61.795334
1531	153100	508	4.448375	66.296958
1531	153100	519	4.018910	133.699765
1531	153100	528	4.525371	98.080242
1531	153100	530	3.921481	61.873125
1531	153100	548	3.514400	68.066357
1532	153200	488	3.007134	89.740637
1532	153200	499	4.020527	50.936903
1532	153200	508	4.016922	53.936951
1532	153200	519	4.202160	141.644266
1532	153200	528	5.148860	89.332441
1532	153200	530	3.620863	68.014749
1532	153200	548	3.980482	74.901664
1533	153300	488	2.855600	68.903068
1533	153300	499	3.712129	79.901198
1533	153300	508	3.919050	49.023251
1533	153300	519	4.402432	164.396945
1533	153300	528	4.952244	102.265784
1533	153300	530	4.166217	69.018146
1533	153300	548	3.549093	73.417560
1534	153400	488	3.058569	111.825073
1534	153400	494	4.602143	24.601377
1534	153400	499	3.715807	77.212380
1534	153400	508	4.762058	59.420215
1534	153400	519	4.964895	168.157748
1534	153400	528	3.877063	92.755562
1534	153400	530	5.031019	61.742898
1534	153400	542	4.862132	152.822580
1534	153400	548	2.843601	97.707075
1535	153500	488	2.753403	62.170440
1535	153500	494	4.730336	18.496330
1535	153500	499	3.909308	72.059431
1535	153500	508	5.194431	62.988043
1535	153500	528	4.147531	86.430458
1535	153500	530	4.953970	44.383404
1535	153500	542	4.467172	109.498647
1535	153500	548	3.381952	100.754386
1536	153600	488	3.004250	108.671502
1536	153600	494	4.818571	18.711348
1536	153600	499	3.903374	82.669628
1536	153600	508	4.730706	74.926062
1536	153600	519	5.185555	167.154058
1536	153600	528	4.468214	65.045061
1536	153600	530	4.908102	33.659160
1536	153600	542	4.120357	105.476428
1536	153600	548	3.079309	114.386165
1537	153700	488	3.067329	94.464947
1537	153700	494	4.433069	18.146211
1537	153700	499	3.689053	84.227511
1537	153700	508	4.721986	56.220314
1537	153700	519	4.801427	169.351492
1537	153700	528	4.271467	80.959005
1537	153700	530	4.899679	48.916506
1537	153700	542	4.015420	140.051581
1537	153700	548	2.859604	103.322822
1538	153800	488	2.963327	108.143340
1538	153800	494	4.543504	27.795741
1538	153800	499	3.454928	74.014383
1538	153800	508	4.318032	77.561601
1538	153800	519	4.819873	160.899027
1538	153800	528	4.132708	55.994858
1538	153800	530	4.249265	24.179380
1538	153800	542	3.573351	125.684142
1538	153800	548	3.516668	112.486068
1539	153900	488	3.350964	135.187267
1539	153900	494	4.704147	47.895099
1539	153900	499	3.390034	63.441108
1539	153900	508	3.993585	77.024650
1539	153900	519	4.335656	158.018947
1539	153900	528	4.280410	64.633651
1539	153900	530	4.212307	5.927904
1539	153900	542	4.014268	137.900221
1539	153900	548	3.403989	108.414608
1540	154000	488	3.082754	90.805954
1540	154000	494	4.881764	67.303109
1540	154000	499	3.486010	66.943786
1540	154000	508	4.067410	87.853340
1540	154000	519	4.353445	178.124709
1540	154000	528	4.378932	43.974029
1540	154000	530	4.571640	50.633165
1540	154000	542	4.237680	128.324161
1540	154000	548	3.536961	102.906341
1541	154100	488	2.903079	107.377783
1541	154100	494	5.088091	83.538223
1541	154100	499	3.943202	79.915536
1541	154100	508	4.111031	76.141043
1541	154100	519	4.445977	174.040711
1541	154100	528	4.097478	79.179328
1541	154100	530	4.475850	20.714406
1541	154100	542	3.730615	117.074218
1541	154100	548	3.363416	86.992270
1542	154200	488	3.433565	100.621741
1542	154200	494	4.502005	87.713942
1542	154200	499	3.682852	56.369844
1542	154200	508	4.306795	51.636106
1542	154200	519	4.333845	151.687722
1542	154200	528	4.101646	61.820632
1542	154200	530	5.094816	27.327865
1542	154200	542	3.911531	120.285219
1542	154200	548	3.662091	110.084753
1543	154300	488	3.648978	129.890754
1543	154300	494	4.018952	89.617034
1543	154300	499	3.548341	32.594569
1543	154300	508	4.252070	54.160460
1543	154300	519	4.096631	156.976863
1543	154300	528	4.130070	39.882074
1543	154300	542	4.092408	157.010852
1543	154300	548	3.950723	162.920472
1544	154400	488	3.133217	63.768490
1544	154400	494	4.427105	78.165168
1544	154400	499	3.542285	30.362044
1544	154400	508	3.886460	66.310278
1544	154400	519	4.208371	154.078873
1544	154400	528	4.141200	49.454351
1544	154400	530	5.200342	63.592686
1544	154400	542	4.210995	159.518360
1544	154400	548	4.003105	156.284221
1545	154500	488	2.965239	69.741851
1545	154500	494	4.092508	74.192139
1545	154500	499	3.232602	59.283020
1545	154500	508	4.297217	116.372041
1545	154500	519	4.434187	147.201606
1545	154500	528	4.410570	30.160445
1545	154500	530	5.199930	42.931009
1545	154500	542	3.892242	110.627202
1545	154500	548	3.665317	114.911340
1546	154600	488	2.848351	47.250137
1546	154600	494	3.756510	55.382602
1546	154600	499	3.462210	85.837883
1546	154600	508	4.266212	104.870019
1546	154600	519	4.753598	169.038582
1546	154600	528	4.032084	57.530404
1546	154600	542	3.677438	138.192740
1546	154600	548	3.241376	104.917296
1547	154700	488	3.250168	63.755577
1547	154700	494	3.721089	70.573069
1547	154700	499	3.830072	95.465575
1547	154700	508	3.939256	122.235333
1547	154700	519	4.998689	154.286672
1547	154700	528	4.201828	70.281097
1547	154700	542	3.731843	128.454901
1547	154700	548	3.220787	123.796481
1548	154800	488	2.862073	47.001162
1548	154800	494	4.016497	56.659006
1548	154800	499	3.609824	72.184067
1548	154800	508	4.315212	122.354819
1548	154800	519	4.748356	127.548720
1548	154800	528	4.201402	45.230195
1548	154800	542	3.891499	168.095925
1548	154800	548	2.899354	48.774253
1549	154900	488	3.033581	57.232728
1549	154900	494	3.666084	50.012209
1549	154900	499	3.692153	59.996144
1549	154900	508	3.760705	41.375683
1549	154900	519	4.531557	159.382490
1549	154900	528	3.993565	83.849051
1549	154900	542	3.894460	152.060449
1549	154900	548	3.147326	144.130828
1550	155000	488	3.093996	56.916003
1550	155000	494	3.766607	55.905858
1550	155000	499	3.925035	55.358435
1550	155000	508	3.825466	65.917695
1550	155000	519	4.255677	175.563533
1550	155000	528	4.313515	84.819401
1550	155000	542	4.105011	149.619582
1550	155000	548	3.120332	76.273309
1551	155100	488	3.177166	59.654316
1551	155100	494	3.750604	35.396602
1551	155100	499	3.776169	47.837955
1551	155100	508	3.582675	64.960795
1551	155100	519	4.042098	124.003296
1551	155100	528	3.996567	65.113768
1551	155100	542	4.000641	158.265530
1551	155100	548	2.916300	114.383516
1552	155200	488	2.894653	51.273490
1552	155200	494	3.705303	48.956208
1552	155200	499	3.679231	72.640762
1552	155200	508	3.743305	54.123206
1552	155200	519	4.231467	141.443533
1552	155200	528	4.544084	55.320108
1552	155200	542	3.836204	172.747059
1552	155200	548	3.163604	127.841973
1553	155300	488	2.670126	45.203457
1553	155300	494	3.751708	50.498759
1553	155300	499	3.699073	76.871388
1553	155300	508	3.899534	37.347813
1553	155300	519	4.632028	98.282857
1553	155300	528	4.285199	50.817381
1553	155300	542	3.914727	166.989322
1553	155300	548	3.133168	122.542307
1554	155400	488	3.087233	83.669385
1554	155400	494	3.846382	63.372891
1554	155400	499	3.958600	82.944248
1554	155400	508	4.237883	60.997923
1554	155400	519	4.819169	106.458174
1554	155400	528	3.956912	57.058107
1554	155400	542	3.707323	156.594059
1554	155400	548	3.361778	103.094905
1555	155500	488	3.132345	53.014873
1555	155500	494	3.963056	63.857928
1555	155500	499	3.611526	48.931698
1555	155500	508	3.672525	45.436916
1555	155500	519	4.292763	121.276945
1555	155500	528	4.158533	57.511826
1555	155500	542	3.869330	174.417716
1555	155500	548	3.147913	139.173247
1556	155600	488	3.713001	65.657863
1556	155600	494	3.986955	64.474760
1556	155600	499	3.480077	64.858737
1556	155600	508	3.816863	66.270175
1556	155600	519	4.037179	84.904782
1556	155600	528	3.788160	38.390893
1556	155600	542	4.046983	155.608997
1556	155600	548	2.949778	89.696498
1557	155700	488	3.721390	83.811591
1557	155700	494	3.473419	59.144317
1557	155700	499	3.942724	79.674476
1557	155700	508	3.866023	87.931365
1557	155700	519	4.387860	104.503145
1557	155700	528	3.947012	46.091763
1557	155700	542	3.607817	153.470222
1557	155700	548	3.098140	60.574560
1558	155800	488	2.787329	45.908259
1558	155800	494	4.002773	55.093117
1558	155800	499	3.965457	88.367605
1558	155800	508	3.653481	63.849257
1558	155800	519	4.256270	98.825422
1558	155800	528	4.075183	52.956318
1558	155800	542	3.925735	165.062379
1558	155800	548	2.684583	55.859302
1559	155900	488	3.223110	76.843381
1559	155900	494	3.890083	67.046397
1559	155900	499	3.500551	84.532814
1559	155900	508	3.575520	79.673293
1559	155900	519	4.200965	120.388654
1559	155900	528	4.216346	53.377344
1559	155900	542	4.227285	168.425159
1559	155900	548	3.217342	97.490300
1560	156000	488	3.618651	85.732902
1560	156000	494	3.838621	62.163332
1560	156000	499	3.883661	88.824820
1560	156000	508	3.670228	79.395850
1560	156000	519	4.513571	108.251838
1560	156000	528	4.032559	52.962875
1560	156000	542	3.812446	135.609979
1560	156000	548	2.950216	98.688433
1561	156100	488	3.169915	74.511795
1561	156100	494	4.086783	65.754480
1561	156100	499	4.047764	93.460156
1561	156100	508	3.524856	59.102763
1561	156100	519	4.314460	117.661660
1561	156100	528	4.302151	55.283371
1561	156100	542	3.626268	150.531970
1561	156100	548	2.988086	90.911647
1562	156200	488	3.036574	45.283384
1562	156200	494	3.964759	57.784544
1562	156200	499	3.706669	85.916776
1562	156200	508	3.872606	69.790842
1562	156200	519	4.327347	95.863859
1562	156200	528	4.252142	37.982297
1562	156200	542	3.628616	151.517626
1562	156200	548	2.735797	72.702523
1563	156300	488	2.690264	38.898355
1563	156300	494	3.887580	61.201821
1563	156300	499	3.880413	78.407550
1563	156300	508	3.805764	53.947452
1563	156300	519	4.348126	128.541118
1563	156300	528	3.901587	51.711941
1563	156300	542	3.809448	150.692060
1563	156300	548	2.858932	57.409792
1564	156400	488	3.213027	66.813777
1564	156400	494	3.778975	61.450891
1564	156400	499	3.659906	86.357743
1564	156400	508	3.366311	53.901533
1564	156400	519	4.102260	104.617533
1564	156400	528	4.156932	58.068776
1564	156400	542	3.961165	156.867087
1564	156400	548	2.858816	55.022642
1565	156500	488	3.216582	67.100741
1565	156500	494	3.740990	76.307180
1565	156500	499	3.703306	91.032385
1565	156500	508	4.024118	56.575060
1565	156500	519	4.574935	123.974287
1565	156500	528	4.138657	34.828224
1565	156500	542	4.221455	165.759877
1565	156500	548	2.953785	93.741466
1566	156600	488	2.827053	47.298363
1566	156600	494	4.042936	63.139024
1566	156600	499	4.000723	94.036818
1566	156600	508	3.981013	45.371208
1566	156600	519	4.895835	112.921520
1566	156600	528	3.879380	62.565818
1566	156600	542	3.934749	166.947107
1566	156600	548	2.950345	98.164063
1567	156700	488	2.923503	61.365276
1567	156700	494	4.321428	57.684592
1567	156700	499	3.688738	81.026240
1567	156700	508	3.608322	70.110441
1567	156700	519	4.487567	132.830846
1567	156700	528	4.151554	67.488113
1567	156700	542	3.768131	140.864106
1567	156700	548	2.761142	92.518999
1568	156800	488	3.840146	93.428803
1568	156800	494	4.186871	51.197742
1568	156800	499	3.851955	84.325261
1568	156800	508	3.421789	52.975529
1568	156800	519	4.027924	124.997940
1568	156800	528	4.420297	84.209720
1568	156800	542	3.858783	99.020997
1568	156800	548	2.826659	66.353592
1569	156900	488	4.057923	75.176478
1569	156900	494	3.706226	66.670333
1569	156900	499	3.774005	96.122112
1569	156900	508	3.448040	65.781341
1569	156900	519	4.437899	142.504024
1569	156900	528	3.773941	73.306556
1569	156900	542	4.113678	154.284639
1569	156900	548	2.888743	57.375895
1570	157000	488	3.665258	69.194381
1570	157000	494	3.987437	66.115611
1570	157000	499	3.681247	71.968112
1570	157000	508	3.487462	49.023897
1570	157000	519	3.860826	124.201125
1570	157000	528	4.330539	48.137962
1570	157000	542	3.862231	138.558376
1570	157000	548	2.918714	51.782667
1571	157100	488	3.373160	87.741188
1571	157100	494	3.794712	60.366281
1571	157100	499	3.873441	83.813906
1571	157100	508	3.723161	64.082206
1571	157100	519	4.359529	120.008039
1571	157100	528	4.064123	36.593346
1571	157100	542	3.778070	168.983485
1571	157100	548	2.816294	54.538525
1572	157200	488	2.788569	76.516496
1572	157200	494	3.938090	71.527026
1572	157200	499	3.826275	86.350180
1572	157200	508	3.965017	50.908873
1572	157200	519	4.359668	109.087001
1572	157200	528	3.929368	68.449151
1572	157200	542	3.935503	160.289757
1572	157200	548	2.945141	102.942964
1573	157300	488	2.769368	53.963361
1573	157300	494	3.783668	72.073455
1573	157300	499	3.537618	70.754460
1573	157300	508	3.962817	67.632644
1573	157300	519	4.310920	147.669454
1573	157300	528	4.204912	55.402926
1573	157300	542	4.151334	156.544350
1573	157300	548	2.963707	77.747519
1574	157400	488	3.146215	48.219151
1574	157400	494	3.743866	77.967108
1574	157400	499	3.828499	86.633082
1574	157400	508	4.095482	112.475594
1574	157400	519	4.316055	103.712587
1574	157400	528	4.442985	46.547766
1574	157400	542	4.019652	161.159561
1574	157400	548	2.854229	71.145242
1575	157500	488	3.078956	50.175381
1575	157500	494	4.248298	68.329782
1575	157500	499	3.857227	93.237211
1575	157500	508	3.996021	122.154721
1575	157500	519	4.696672	112.226171
1575	157500	528	3.843463	61.752470
1575	157500	542	3.636062	170.665887
1575	157500	548	3.032387	49.367594
1576	157600	488	2.991729	39.695855
1576	157600	494	4.785873	72.510726
1576	157600	499	3.657998	88.663695
1576	157600	508	3.999823	170.737622
1576	157600	519	4.128136	127.604167
1576	157600	528	4.096565	45.148366
1576	157600	542	3.993120	164.503120
1576	157600	548	3.086699	56.466306
1577	157700	488	2.811002	49.809678
1577	157700	494	4.361354	66.307125
1577	157700	499	3.477738	69.375635
1577	157700	508	3.872606	146.063103
1577	157700	519	4.121312	133.087326
1577	157700	528	3.844249	51.957366
1577	157700	542	4.387744	166.806528
1577	157700	548	3.080770	91.280061
1578	157800	488	2.985848	47.435190
1578	157800	494	3.652856	65.075319
1578	157800	499	4.241946	89.764480
1578	157800	508	3.926603	164.248750
1578	157800	519	4.209611	118.156197
1578	157800	528	3.795940	56.635414
1578	157800	542	3.866635	152.501979
1578	157800	548	2.849540	90.795050
1579	157900	488	2.971702	60.608343
1579	157900	494	3.841633	59.339519
1579	157900	499	3.846544	86.445861
1579	157900	508	3.720352	132.441641
1579	157900	519	4.166427	160.498218
1579	157900	528	4.611025	37.094544
1579	157900	542	3.876802	121.078257
1579	157900	548	3.400910	83.917660
1580	158000	488	2.833089	34.099504
1580	158000	494	3.386611	81.404741
1580	158000	499	3.412477	74.492228
1580	158000	508	3.886797	111.968212
1580	158000	519	4.146029	161.266039
1580	158000	528	4.254147	53.859721
1580	158000	542	3.905065	64.826844
1580	158000	548	3.947627	100.514655
1581	158100	488	2.932503	67.571254
1581	158100	494	3.840265	84.983112
1581	158100	499	3.685177	70.959297
1581	158100	508	4.050668	134.524466
1581	158100	519	3.956445	170.016778
1581	158100	528	4.291109	75.323952
1581	158100	542	3.655442	62.091736
1581	158100	548	4.114666	129.058569
1582	158200	488	3.008069	59.621904
1582	158200	494	3.888022	61.995706
1582	158200	499	3.476578	69.009650
1582	158200	508	3.798503	107.240266
1582	158200	519	4.169170	177.894365
1582	158200	528	3.957068	46.235372
1582	158200	542	3.797457	90.397300
1582	158200	548	3.681090	100.312472
1583	158300	488	3.100318	55.463423
1583	158300	494	4.014863	64.903903
1583	158300	499	3.801645	87.723951
1583	158300	508	3.906603	142.466914
1583	158300	519	4.319531	164.916985
1583	158300	528	3.775250	45.473524
1583	158300	542	3.764955	81.230616
1583	158300	548	3.432675	95.522031
1584	158400	488	2.876174	41.101779
1584	158400	494	3.878123	53.922727
1584	158400	499	3.603701	85.568540
1584	158400	508	3.957193	140.582700
1584	158400	519	4.456263	145.085557
1584	158400	528	4.153491	71.629542
1584	158400	542	3.661278	72.127188
1584	158400	548	3.275391	106.253909
1585	158500	488	2.757710	52.772510
1585	158500	494	4.106661	60.213222
1585	158500	499	3.511895	77.087228
1585	158500	508	3.774511	109.424472
1585	158500	519	4.326739	155.186469
1585	158500	528	4.047768	41.927337
1585	158500	542	3.571024	78.577086
1585	158500	548	2.653536	70.719975
1586	158600	488	3.227324	61.577503
1586	158600	494	4.016719	57.051089
1586	158600	499	3.982353	65.405772
1586	158600	508	3.787933	125.980895
1586	158600	519	3.965118	166.725222
1586	158600	528	4.094236	67.469680
1586	158600	542	3.843728	62.452432
1586	158600	548	2.941337	103.337758
1587	158700	488	3.389064	56.251558
1587	158700	494	3.529107	68.442018
1587	158700	499	3.672889	73.292023
1587	158700	508	3.680944	159.173450
1587	158700	519	3.946723	120.430405
1587	158700	528	4.000792	74.930502
1587	158700	542	4.113774	12.826144
1587	158700	548	2.853888	104.479543
1588	158800	488	3.201882	72.476749
1588	158800	494	3.928381	80.848897
1588	158800	499	3.696168	78.282279
1588	158800	508	3.446251	125.001408
1588	158800	519	4.121602	161.528523
1588	158800	528	3.896206	55.131063
1588	158800	542	4.285666	10.539506
1588	158800	548	3.079785	91.909675
1589	158900	488	3.510632	116.982328
1589	158900	494	3.923885	63.461197
1589	158900	499	3.674757	75.448987
1589	158900	508	3.755398	146.438466
1589	158900	519	4.225644	154.348878
1589	158900	528	4.075735	72.759940
1589	158900	542	4.456304	36.220511
1589	158900	548	2.841550	111.327251
1590	159000	488	3.253367	65.547304
1590	159000	494	4.226699	85.841978
1590	159000	499	3.873239	68.198473
1590	159000	508	3.528363	160.240500
1590	159000	519	3.972022	111.512734
1590	159000	528	4.301614	72.572560
1590	159000	542	3.861282	44.978544
1590	159000	548	3.255344	95.711680
1591	159100	488	3.076259	47.845258
1591	159100	494	4.021261	122.074339
1591	159100	499	3.522967	38.498443
1591	159100	508	4.031311	159.346487
1591	159100	519	4.627430	127.428145
1591	159100	528	3.819283	66.149426
1591	159100	542	3.387182	16.661333
1591	159100	548	3.405388	161.142693
1592	159200	488	3.154031	35.562076
1592	159200	494	4.043613	49.766334
1592	159200	499	2.944131	56.454116
1592	159200	508	4.002924	105.932144
1592	159200	519	4.225200	163.375001
1592	159200	528	4.361750	84.506642
1592	159200	542	3.339735	85.655556
1592	159200	548	3.536841	130.300771
1593	159300	488	3.116254	41.495532
1593	159300	494	4.627245	91.178798
1593	159300	499	3.076468	54.075029
1593	159300	508	4.067065	83.594710
1593	159300	519	3.579152	137.666766
1593	159300	528	3.996890	78.654276
1593	159300	542	3.423751	70.658280
1593	159300	548	3.612920	134.041179
1594	159400	488	3.698047	54.662238
1594	159400	494	4.761668	113.842109
1594	159400	499	3.711464	54.688204
1594	159400	508	4.269437	148.790217
1594	159400	519	3.896849	140.093447
1594	159400	528	3.922125	72.761054
1594	159400	542	3.274601	70.036837
1594	159400	548	3.933815	146.516401
1595	159500	488	4.023181	66.770081
1595	159500	494	3.994856	117.876734
1595	159500	499	3.528564	49.303526
1595	159500	508	4.486925	70.446023
1595	159500	519	4.098119	156.009631
1595	159500	528	3.877790	69.805626
1595	159500	542	3.112574	74.897281
1595	159500	548	3.721180	144.331097
1596	159600	488	3.800674	49.513272
1596	159600	494	4.214849	124.432249
1596	159600	499	3.445931	67.306497
1596	159600	508	4.053070	52.191330
1596	159600	519	3.868012	173.997952
1596	159600	528	3.551211	71.414215
1596	159600	542	3.477115	76.572449
1596	159600	548	3.472873	132.962937
1597	159700	488	3.438202	37.898959
1597	159700	494	4.501229	122.863843
1597	159700	499	2.932823	45.315081
1597	159700	508	3.791656	65.824830
1597	159700	519	4.107462	140.155197
1597	159700	528	4.091328	74.944953
1597	159700	542	3.608555	79.582862
1597	159700	548	3.943567	116.266112
1598	159800	488	3.317853	35.707047
1598	159800	494	4.124621	114.194009
1598	159800	499	3.479474	63.622210
1598	159800	508	3.831080	76.737547
1598	159800	519	4.006511	153.808870
1598	159800	528	3.866283	71.233972
1598	159800	542	3.574959	71.699889
1598	159800	548	3.844766	146.546871
1599	159900	488	3.337582	62.939036
1599	159900	494	4.271717	137.026103
1599	159900	499	3.636476	45.991338
1599	159900	508	4.297205	72.955024
1599	159900	519	4.077922	143.942161
1599	159900	528	4.109994	86.634972
1599	159900	542	3.508419	75.453882
1599	159900	548	3.778688	141.018178
1600	160000	488	3.296595	62.622322
1600	160000	494	4.122703	137.549157
1600	160000	499	3.118099	63.654037
1600	160000	508	4.076402	89.916778
1600	160000	519	3.891614	167.442218
1600	160000	528	4.088824	67.303101
1600	160000	542	3.785838	81.574178
1600	160000	548	3.604069	99.531083
1601	160100	488	3.048537	57.620150
1601	160100	494	4.541090	126.660939
1601	160100	499	3.311496	63.386107
1601	160100	508	4.159636	82.931209
1601	160100	519	4.296344	169.629649
1601	160100	528	3.828190	85.724386
1601	160100	542	3.358520	78.630398
1601	160100	548	4.158239	82.770217
1602	160200	488	3.502664	81.157361
1602	160200	494	4.193617	82.644004
1602	160200	499	3.005169	58.373706
1602	160200	508	4.359484	83.031043
1602	160200	519	4.228638	166.418965
1602	160200	528	4.189642	82.523338
1602	160200	542	3.419873	44.585720
1602	160200	548	3.498850	121.183827
1603	160300	488	3.881276	91.069972
1603	160300	494	4.110205	74.608747
1603	160300	499	3.088433	56.537322
1603	160300	508	4.201611	75.973507
1603	160300	519	4.472369	159.509006
1603	160300	528	4.077749	62.551175
1603	160300	542	3.307373	46.403159
1603	160300	548	3.944969	143.972642
1604	160400	488	4.131926	117.697816
1604	160400	494	4.272940	72.525280
1604	160400	499	3.376330	66.469844
1604	160400	508	4.240063	50.864789
1604	160400	519	3.882706	165.022211
1604	160400	528	4.127274	64.744411
1604	160400	542	2.961029	55.856515
1604	160400	548	3.879777	127.422392
1605	160500	488	4.076242	99.506401
1605	160500	494	4.444254	66.386038
1605	160500	499	2.980509	57.411699
1605	160500	508	4.089613	50.379703
1605	160500	519	3.797017	163.283096
1605	160500	528	3.991226	48.877092
1605	160500	542	2.894290	64.909684
1605	160500	548	3.595257	105.861919
1606	160600	488	4.117339	117.838590
1606	160600	494	4.777269	110.794978
1606	160600	499	3.212573	72.038763
1606	160600	508	3.937643	66.216803
1606	160600	519	3.776552	152.919071
1606	160600	528	3.873475	68.961262
1606	160600	542	2.915178	47.887285
1606	160600	548	3.850711	84.252420
1607	160700	488	3.802171	99.724062
1607	160700	494	4.557749	96.206637
1607	160700	499	3.119960	65.110495
1607	160700	508	4.246023	74.157721
1607	160700	519	4.240173	173.979860
1607	160700	528	3.880774	77.887157
1607	160700	542	2.934380	65.084471
1607	160700	548	4.028273	95.913042
1608	160800	488	4.359220	110.515314
1608	160800	494	4.480011	76.386503
1608	160800	499	3.297567	70.440852
1608	160800	508	4.113792	68.832997
1608	160800	519	3.905774	139.965158
1608	160800	528	3.661969	54.097110
1608	160800	542	3.222676	63.791422
1608	160800	548	3.929702	129.761792
1609	160900	488	4.108671	107.313096
1609	160900	494	4.299608	85.787588
1609	160900	499	2.984803	45.176937
1609	160900	508	3.939297	48.071694
1609	160900	519	3.728470	156.041698
1609	160900	528	4.043737	50.662394
1609	160900	542	3.439559	74.073300
1609	160900	548	3.710212	132.373846
1610	161000	488	3.911143	70.281432
1610	161000	494	4.291694	78.447894
1610	161000	499	3.237893	54.273462
1610	161000	508	4.255329	85.652697
1610	161000	519	4.113541	160.052262
1610	161000	528	3.871979	45.867687
1610	161000	542	2.747680	57.728323
1610	161000	548	4.270203	164.368887
